201		1	73		3	1	1734
202		1	74		3	0	1546
203		1	75		3	1	1733
204		1	76		3	0	1547
205		1	77		3	1	1732
206		1	78		3	0	1548
207		1	79		3	1	1731
208		1	80		3	1	1748
209		1	81		3	0	1677
210		1	82		3	1	1747
211		1	83		3	0	1678
212		1	84		3	1	1746
213		1	85		3	0	1679
214		1	86		3	1	1745
215		1	87		3	0	1536
216		1	88		3	1	1744
217		1	89		3	0	1537
218		1	90		3	1	1743
219		1	91		3	0	1538
220		1	92		3	1	1742
221		1	93		3	0	1539
222		1	94		3	1	1741
223		1	95		3	1	1740
224		1	96		3	0	1549
225		1	97		3	2	1908
226		1	98		3	2	1909
227		1	99		3	2	1910
228		1	100		3	2	1911
229		1	101		3	2	1912
230		1	102		3	2	1913
231		1	103		3	2	1914
232		1	104		3	2	1915
233		1	105		3	2	1916
234		1	106		3	2	1917
235		1	107		3	2	1918
236		1	108		3	2	1919
237		1	109		3	2	1920
238		1	110		3	2	1921
239		1	111		3	0	1541
240		1	112		3	0	1540
241		1	113		3	2	1922
242		1	114		3	2	1923
243		1	115		3	2	1924
244		1	116		3	2	1925
245		1	117		3	2	1926
246		1	118		3	2	1927
247		1	119		3	2	1928
248		1	120		3	2	1929
249		1	121		3	2	1930
250		1	122		3	2	1931
251		1	123		3	2	1932
252		1	124		3	2	1933
253		1	125		3	2	1934
254		1	126		3	2	1935
255		1	127		3	0	1676
256		2	0		3	1	1766
257		2	1		3	0	1659
258		2	2		3	1	1765
259		2	3		3	0	1660
260		2	4		3	1	1764
261		2	5		3	0	1661
262		2	6		3	1	1763
263		2	7		3	0	1662
264		2	8		3	1	1762
265		2	9		3	0	1663
266		2	10		3	1	1761
267		2	11		3	0	1664
268		2	12		3	1	1760
269		2	13		3	0	1665
270		2	14		3	1	1759
271		2	15		3	1	1758
272		2	16		3	1	1757
273		2	17		3	1	1756
274		2	18		3	0	1668
275		2	19		3	1	1755
276		2	20		3	0	1669
277		2	21		3	1	1754
278		2	22		3	0	1670
279		2	23		3	1	1753
280		2	24		3	0	1671
281		2	25		3	1	1752
282		2	26		3	0	1672
283		2	27		3	1	1751
284		2	28		3	0	1673
285		2	29		3	1	1750
286		2	30		3	0	1674
287		2	31		3	1	1749
288		2	32		3	0	1666
289		2	33		3	2	1977
290		2	34		3	2	1976
291		2	35		3	2	1975
292		2	36		3	2	1974
293		2	37		3	2	1973
294		2	38		3	2	1972
295		2	39		3	2	1971
296		2	40		3	2	1970
297		2	41		3	2	1969
298		2	42		3	2	1968
299		2	43		3	2	1967
300		2	44		3	2	1966
301		2	45		3	2	1965
302		2	46		3	2	1964
303		2	47		3	0	1658
304		2	48		3	0	1675
305		2	49		3	2	1991
306		2	50		3	2	1990
307		2	51		3	2	1989
308		2	52		3	2	1988
309		2	53		3	2	1987
310		2	54		3	2	1986
311		2	55		3	2	1985
312		2	56		3	2	1984
313		2	57		3	2	1983
314		2	58		3	2	1982
315		2	59		3	2	1981
316		2	60		3	2	1980
317		2	61		3	2	1979
318		2	62		3	2	1978
319		2	63		3	0	1667
320		2	64		3	1	1775
321		2	65		3	1	1774
322		2	66		3	0	1650
323		2	67		3	1	1773
324		2	68		3	0	1651
325		2	69		3	1	1772
326		2	70		3	0	1652
327		2	71		3	1	1771
328		2	72		3	0	1653
329		2	73		3	1	1770
330		2	74		3	0	1654
331		2	75		3	1	1769
332		2	76		3	0	1655
333		2	77		3	1	1768
334		2	78		3	0	1656
335		2	79		3	1	1767
336		2	80		3	1	1784
337		2	81		3	0	1641
338		2	82		3	1	1783
339		2	83		3	0	1642
340		2	84		3	1	1782
341		2	85		3	0	1643
342		2	86		3	1	1781
343		2	87		3	0	1644
344		2	88		3	1	1780
345		2	89		3	0	1645
346		2	90		3	1	1779
347		2	91		3	0	1646
348		2	92		3	1	1778
349		2	93		3	0	1647
350		2	94		3	1	1777
351		2	95		3	1	1776
352		2	96		3	0	1657
353		2	97		3	2	1963
354		2	98		3	2	1962
355		2	99		3	2	1961
356		2	100		3	2	1960
357		2	101		3	2	1959
358		2	102		3	2	1958
359		2	103		3	2	1957
360		2	104		3	2	1956
361		2	105		3	2	1955
362		2	106		3	2	1954
363		2	107		3	2	1953
364		2	108		3	2	1952
365		2	109		3	2	1951
366		2	110		3	2	1950
367		2	111		3	0	1649
368		2	112		3	0	1648
369		2	113		3	2	1949
370		2	114		3	2	1948
371		2	115		3	2	1947
372		2	116		3	2	1946
373		2	117		3	2	1945
374		2	118		3	2	1944
375		2	119		3	2	1943
376		2	120		3	2	1942
377		2	121		3	2	1941
378		2	122		3	2	1940
379		2	123		3	2	1939
380		2	124		3	2	1938
381		2	125		3	2	1937
382		2	126		3	2	1936
383		2	127		3	0	1640
384		3	0		3	1	1802
385		3	1		3	0	1623
386		3	2		3	1	1801
387		3	3		3	0	1624
388		3	4		3	1	1800
389		3	5		3	0	1625
390		3	6		3	1	1799
391		3	7		3	0	1626
392		3	8		3	1	1798
393		3	9		3	0	1627
394		3	10		3	1	1797
395		3	11		3	0	1628
396		3	12		3	1	1796
397		3	13		3	0	1629
398		3	14		3	1	1795
399		3	15		3	1	1794
400		3	16		3	1	1793
401		3	17		3	1	1792
402		3	18		3	0	1632
403		3	19		3	1	1791
404		3	20		3	0	1633
405		3	21		3	1	1790
406		3	22		3	0	1634
407		3	23		3	1	1789
408		3	24		3	0	1635
409		3	25		3	1	1788
410		3	26		3	0	1636
411		3	27		3	1	1787
412		3	28		3	0	1637
413		3	29		3	1	1786
414		3	30		3	0	1638
415		3	31		3	1	1785
416		3	32		3	0	1630
417		3	33		3	2	2033
418		3	34		3	2	2032
419		3	35		3	2	2031
420		3	36		3	2	2030
421		3	37		3	2	2029
422		3	38		3	2	2028
423		3	39		3	2	2027
424		3	40		3	2	2026
425		3	41		3	2	2025
426		3	42		3	2	2024
427		3	43		3	2	2023
428		3	44		3	2	2022
429		3	45		3	2	2021
430		3	46		3	2	2020
431		3	47		3	0	1622
432		3	48		3	0	1639
433		3	49		3	2	2047
434		3	50		3	2	2046
435		3	51		3	2	2045
436		3	52		3	2	2044
437		3	53		3	2	2043
438		3	54		3	2	2042
439		3	55		3	2	2041
440		3	56		3	2	2040
441		3	57		3	2	2039
442		3	58		3	2	2038
443		3	59		3	2	2037
444		3	60		3	2	2036
445		3	61		3	2	2035
446		3	62		3	2	2034
447		3	63		3	0	1631
448		3	64		3	1	1811
449		3	65		3	1	1810
450		3	66		3	0	1614
451		3	67		3	1	1809
452		3	68		3	0	1615
453		3	69		3	1	1808
454		3	70		3	0	1616
455		3	71		3	1	1807
456		3	72		3	0	1617
457		3	73		3	1	1806
458		3	74		3	0	1618
459		3	75		3	1	1805
460		3	76		3	0	1619
461		3	77		3	1	1804
462		3	78		3	0	1620
463		3	79		3	1	1803
464		3	80		3	1	1820
465		3	81		3	0	1605
466		3	82		3	1	1819
467		3	83		3	0	1606
468		3	84		3	1	1818
469		3	85		3	0	1607
470		3	86		3	1	1817
471		3	87		3	0	1608
472		3	88		3	1	1816
473		3	89		3	0	1609
474		3	90		3	1	1815
475		3	91		3	0	1610
476		3	92		3	1	1814
477		3	93		3	0	1611
478		3	94		3	1	1813
479		3	95		3	1	1812
480		3	96		3	0	1621
481		3	97		3	2	2019
482		3	98		3	2	2018
483		3	99		3	2	2017
484		3	100		3	2	2016
485		3	101		3	2	2015
486		3	102		3	2	2014
487		3	103		3	2	2013
488		3	104		3	2	2012
489		3	105		3	2	2011
490		3	106		3	2	2010
491		3	107		3	2	2009
492		3	108		3	2	2008
493		3	109		3	2	2007
494		3	110		3	2	2006
495		3	111		3	0	1613
496		3	112		3	0	1612
497		3	113		3	2	2005
498		3	114		3	2	2004
499		3	115		3	2	2003
500		3	116		3	2	2002
501		3	117		3	2	2001
502		3	118		3	2	2000
503		3	119		3	2	1999
504		3	120		3	2	1998
505		3	121		3	2	1997
506		3	122		3	2	1996
507		3	123		3	2	1995
508		3	124		3	2	1994
509		3	125		3	2	1993
510		3	126		3	2	1992
511		3	127		3	0	1604
512		4	0		2	1	1182
513		4	1		2	0	1075
514		4	2		2	1	1181
515		4	3		2	0	1076
516		4	4		2	1	1180
517		4	5		2	0	1077
518		4	6		2	1	1179
519		4	7		2	0	1078
520		4	8		2	1	1178
521		4	9		2	0	1079
522		4	10		2	1	1177
523		4	11		2	0	1080
524		4	12		2	1	1176
525		4	13		2	0	1081
526		4	14		2	1	1175
527		4	15		2	1	1174
528		4	16		2	1	1173
529		4	17		2	1	1172
530		4	18		2	0	1084
531		4	19		2	1	1171
532		4	20		2	0	1085
533		4	21		2	1	1170
534		4	22		2	0	1086
535		4	23		2	1	1169
536		4	24		2	0	1087
537		4	25		2	1	1168
538		4	26		2	0	1088
539		4	27		2	1	1311
540		4	28		2	0	1089
541		4	29		2	1	1310
542		4	30		2	0	1090
543		4	31		2	1	1309
544		4	32		2	0	1082
545		4	33		2	2	1326
546		4	34		2	2	1327
547		4	35		2	2	1328
548		4	36		2	2	1329
549		4	37		2	2	1330
550		4	38		2	2	1331
551		4	39		2	2	1332
552		4	40		2	2	1333
553		4	41		2	2	1334
554		4	42		2	2	1335
555		4	43		2	2	1336
556		4	44		2	2	1337
557		4	45		2	2	1338
558		4	46		2	2	1339
559		4	47		2	0	1074
560		4	48		2	0	1091
561		4	49		2	2	1312
562		4	50		2	2	1313
563		4	51		2	2	1314
564		4	52		2	2	1315
565		4	53		2	2	1316
566		4	54		2	2	1317
567		4	55		2	2	1318
568		4	56		2	2	1319
569		4	57		2	2	1320
570		4	58		2	2	1321
571		4	59		2	2	1322
572		4	60		2	2	1323
573		4	61		2	2	1324
574		4	62		2	2	1325
575		4	63		2	0	1083
576		4	64		2	1	1191
577		4	65		2	1	1190
578		4	66		2	0	1066
579		4	67		2	1	1189
580		4	68		2	0	1067
581		4	69		2	1	1188
582		4	70		2	0	1068
583		4	71		2	1	1187
584		4	72		2	0	1069
585		4	73		2	1	1186
586		4	74		2	0	1070
587		4	75		2	1	1185
588		4	76		2	0	1071
589		4	77		2	1	1184
590		4	78		2	0	1072
591		4	79		2	1	1183
592		4	80		2	1	1200
593		4	81		2	0	1057
594		4	82		2	1	1199
595		4	83		2	0	1058
596		4	84		2	1	1198
597		4	85		2	0	1059
598		4	86		2	1	1197
599		4	87		2	0	1060
600		4	88		2	1	1196
601		4	89		2	0	1061
602		4	90		2	1	1195
603		4	91		2	0	1062
604		4	92		2	1	1194
605		4	93		2	0	1063
606		4	94		2	1	1193
607		4	95		2	1	1192
608		4	96		2	0	1073
609		4	97		2	2	1340
610		4	98		2	2	1341
611		4	99		2	2	1342
612		4	100		2	2	1343
613		4	101		2	2	1344
614		4	102		2	2	1345
615		4	103		2	2	1346
616		4	104		2	2	1347
617		4	105		2	2	1348
618		4	106		2	2	1349
619		4	107		2	2	1350
620		4	108		2	2	1351
621		4	109		2	2	1352
622		4	110		2	2	1353
623		4	111		2	0	1065
624		4	112		2	0	1064
625		4	113		2	2	1354
626		4	114		2	2	1355
627		4	115		2	2	1356
628		4	116		2	2	1357
629		4	117		2	2	1358
630		4	118		2	2	1359
631		4	119		2	2	1360
632		4	120		2	2	1361
633		4	121		2	2	1362
634		4	122		2	2	1363
635		4	123		2	2	1364
636		4	124		2	2	1365
637		4	125		2	2	1366
638		4	126		2	2	1367
639		4	127		2	0	1056
640		5	0		2	1	1218
641		5	1		2	0	1039
642		5	2		2	1	1217
643		5	3		2	0	1040
644		5	4		2	1	1216
645		5	5		2	0	1041
646		5	6		2	1	1215
647		5	7		2	0	1042
648		5	8		2	1	1214
649		5	9		2	0	1043
650		5	10		2	1	1213
651		5	11		2	0	1044
652		5	12		2	1	1212
653		5	13		2	0	1045
654		5	14		2	1	1211
655		5	15		2	1	1210
656		5	16		2	1	1209
657		5	17		2	1	1208
658		5	18		2	0	1048
659		5	19		2	1	1207
660		5	20		2	0	1049
661		5	21		2	1	1206
662		5	22		2	0	1050
663		5	23		2	1	1205
664		5	24		2	0	1051
665		5	25		2	1	1204
666		5	26		2	0	1052
667		5	27		2	1	1203
668		5	28		2	0	1053
669		5	29		2	1	1202
670		5	30		2	0	1054
671		5	31		2	1	1201
672		5	32		2	0	1046
673		5	33		2	2	1382
674		5	34		2	2	1383
675		5	35		2	2	1384
676		5	36		2	2	1385
677		5	37		2	2	1386
678		5	38		2	2	1387
679		5	39		2	2	1388
680		5	40		2	2	1389
681		5	41		2	2	1390
682		5	42		2	2	1391
683		5	43		2	2	1392
684		5	44		2	2	1393
685		5	45		2	2	1394
686		5	46		2	2	1395
687		5	47		2	0	1038
688		5	48		2	0	1055
689		5	49		2	2	1368
690		5	50		2	2	1369
691		5	51		2	2	1370
692		5	52		2	2	1371
693		5	53		2	2	1372
694		5	54		2	2	1373
695		5	55		2	2	1374
696		5	56		2	2	1375
697		5	57		2	2	1376
698		5	58		2	2	1377
699		5	59		2	2	1378
700		5	60		2	2	1379
701		5	61		2	2	1380
702		5	62		2	2	1381
703		5	63		2	0	1047
704		5	64		2	1	1227
705		5	65		2	1	1226
706		5	66		2	0	1030
707		5	67		2	1	1225
708		5	68		2	0	1031
709		5	69		2	1	1224
710		5	70		2	0	1032
711		5	71		2	1	1223
712		5	72		2	0	1033
713		5	73		2	1	1222
714		5	74		2	0	1034
715		5	75		2	1	1221
716		5	76		2	0	1035
717		5	77		2	1	1220
718		5	78		2	0	1036
719		5	79		2	1	1219
720		5	80		2	1	1236
721		5	81		2	0	1165
722		5	82		2	1	1235
723		5	83		2	0	1166
724		5	84		2	1	1234
725		5	85		2	0	1167
726		5	86		2	1	1233
727		5	87		2	0	1024
728		5	88		2	1	1232
729		5	89		2	0	1025
730		5	90		2	1	1231
731		5	91		2	0	1026
732		5	92		2	1	1230
733		5	93		2	0	1027
734		5	94		2	1	1229
735		5	95		2	1	1228
736		5	96		2	0	1037
737		5	97		2	2	1396
738		5	98		2	2	1397
739		5	99		2	2	1398
740		5	100		2	2	1399
741		5	101		2	2	1400
742		5	102		2	2	1401
743		5	103		2	2	1402
744		5	104		2	2	1403
745		5	105		2	2	1404
746		5	106		2	2	1405
747		5	107		2	2	1406
748		5	108		2	2	1407
749		5	109		2	2	1408
750		5	110		2	2	1409
751		5	111		2	0	1029
752		5	112		2	0	1028
753		5	113		2	2	1410
754		5	114		2	2	1411
755		5	115		2	2	1412
756		5	116		2	2	1413
757		5	117		2	2	1414
758		5	118		2	2	1415
759		5	119		2	2	1416
760		5	120		2	2	1417
761		5	121		2	2	1418
762		5	122		2	2	1419
763		5	123		2	2	1420
764		5	124		2	2	1421
765		5	125		2	2	1422
766		5	126		2	2	1423
767		5	127		2	0	1164
768		6	0		2	1	1254
769		6	1		2	0	1147
770		6	2		2	1	1253
771		6	3		2	0	1148
772		6	4		2	1	1252
773		6	5		2	0	1149
774		6	6		2	1	1251
775		6	7		2	0	1150
776		6	8		2	1	1250
777		6	9		2	0	1151
778		6	10		2	1	1249
779		6	11		2	0	1152
780		6	12		2	1	1248
781		6	13		2	0	1153
782		6	14		2	1	1247
783		6	15		2	1	1246
784		6	16		2	1	1245
785		6	17		2	1	1244
786		6	18		2	0	1156
787		6	19		2	1	1243
788		6	20		2	0	1157
789		6	21		2	1	1242
790		6	22		2	0	1158
791		6	23		2	1	1241
792		6	24		2	0	1159
793		6	25		2	1	1240
794		6	26		2	0	1160
795		6	27		2	1	1239
796		6	28		2	0	1161
797		6	29		2	1	1238
798		6	30		2	0	1162
799		6	31		2	1	1237
800		6	32		2	0	1154
801		6	33		2	2	1465
802		6	34		2	2	1464
803		6	35		2	2	1463
804		6	36		2	2	1462
805		6	37		2	2	1461
806		6	38		2	2	1460
807		6	39		2	2	1459
808		6	40		2	2	1458
809		6	41		2	2	1457
810		6	42		2	2	1456
811		6	43		2	2	1455
812		6	44		2	2	1454
813		6	45		2	2	1453
814		6	46		2	2	1452
815		6	47		2	0	1146
816		6	48		2	0	1163
817		6	49		2	2	1479
818		6	50		2	2	1478
819		6	51		2	2	1477
820		6	52		2	2	1476
821		6	53		2	2	1475
822		6	54		2	2	1474
823		6	55		2	2	1473
824		6	56		2	2	1472
825		6	57		2	2	1471
826		6	58		2	2	1470
827		6	59		2	2	1469
828		6	60		2	2	1468
829		6	61		2	2	1467
830		6	62		2	2	1466
831		6	63		2	0	1155
832		6	64		2	1	1263
833		6	65		2	1	1262
834		6	66		2	0	1138
835		6	67		2	1	1261
836		6	68		2	0	1139
837		6	69		2	1	1260
838		6	70		2	0	1140
839		6	71		2	1	1259
840		6	72		2	0	1141
841		6	73		2	1	1258
842		6	74		2	0	1142
843		6	75		2	1	1257
844		6	76		2	0	1143
845		6	77		2	1	1256
846		6	78		2	0	1144
847		6	79		2	1	1255
848		6	80		2	1	1272
849		6	81		2	0	1129
850		6	82		2	1	1271
851		6	83		2	0	1130
852		6	84		2	1	1270
853		6	85		2	0	1131
854		6	86		2	1	1269
855		6	87		2	0	1132
856		6	88		2	1	1268
857		6	89		2	0	1133
858		6	90		2	1	1267
859		6	91		2	0	1134
860		6	92		2	1	1266
861		6	93		2	0	1135
862		6	94		2	1	1265
863		6	95		2	1	1264
864		6	96		2	0	1145
865		6	97		2	2	1451
866		6	98		2	2	1450
867		6	99		2	2	1449
868		6	100		2	2	1448
869		6	101		2	2	1447
870		6	102		2	2	1446
871		6	103		2	2	1445
872		6	104		2	2	1444
873		6	105		2	2	1443
874		6	106		2	2	1442
875		6	107		2	2	1441
876		6	108		2	2	1440
877		6	109		2	2	1439
878		6	110		2	2	1438
879		6	111		2	0	1137
880		6	112		2	0	1136
881		6	113		2	2	1437
882		6	114		2	2	1436
883		6	115		2	2	1435
884		6	116		2	2	1434
885		6	117		2	2	1433
886		6	118		2	2	1432
887		6	119		2	2	1431
888		6	120		2	2	1430
889		6	121		2	2	1429
890		6	122		2	2	1428
891		6	123		2	2	1427
892		6	124		2	2	1426
893		6	125		2	2	1425
894		6	126		2	2	1424
895		6	127		2	0	1128
896		7	0		2	1	1290
897		7	1		2	0	1111
898		7	2		2	1	1289
899		7	3		2	0	1112
900		7	4		2	1	1288
901		7	5		2	0	1113
902		7	6		2	1	1287
903		7	7		2	0	1114
904		7	8		2	1	1286
905		7	9		2	0	1115
906		7	10		2	1	1285
907		7	11		2	0	1116
908		7	12		2	1	1284
909		7	13		2	0	1117
910		7	14		2	1	1283
911		7	15		2	1	1282
912		7	16		2	1	1281
913		7	17		2	1	1280
914		7	18		2	0	1120
915		7	19		2	1	1279
916		7	20		2	0	1121
917		7	21		2	1	1278
918		7	22		2	0	1122
919		7	23		2	1	1277
920		7	24		2	0	1123
921		7	25		2	1	1276
922		7	26		2	0	1124
923		7	27		2	1	1275
924		7	28		2	0	1125
925		7	29		2	1	1274
926		7	30		2	0	1126
927		7	31		2	1	1273
928		7	32		2	0	1118
929		7	33		2	2	1521
930		7	34		2	2	1520
931		7	35		2	2	1519
932		7	36		2	2	1518
933		7	37		2	2	1517
934		7	38		2	2	1516
935		7	39		2	2	1515
936		7	40		2	2	1514
937		7	41		2	2	1513
938		7	42		2	2	1512
939		7	43		2	2	1511
940		7	44		2	2	1510
941		7	45		2	2	1509
942		7	46		2	2	1508
943		7	47		2	0	1110
944		7	48		2	0	1127
945		7	49		2	2	1535
946		7	50		2	2	1534
947		7	51		2	2	1533
948		7	52		2	2	1532
949		7	53		2	2	1531
950		7	54		2	2	1530
951		7	55		2	2	1529
952		7	56		2	2	1528
953		7	57		2	2	1527
954		7	58		2	2	1526
955		7	59		2	2	1525
956		7	60		2	2	1524
957		7	61		2	2	1523
958		7	62		2	2	1522
959		7	63		2	0	1119
960		7	64		2	1	1299
961		7	65		2	1	1298
962		7	66		2	0	1102
963		7	67		2	1	1297
964		7	68		2	0	1103
965		7	69		2	1	1296
966		7	70		2	0	1104
967		7	71		2	1	1295
968		7	72		2	0	1105
969		7	73		2	1	1294
970		7	74		2	0	1106
971		7	75		2	1	1293
972		7	76		2	0	1107
973		7	77		2	1	1292
974		7	78		2	0	1108
975		7	79		2	1	1291
976		7	80		2	1	1308
977		7	81		2	0	1093
978		7	82		2	1	1307
979		7	83		2	0	1094
980		7	84		2	1	1306
981		7	85		2	0	1095
982		7	86		2	1	1305
983		7	87		2	0	1096
984		7	88		2	1	1304
985		7	89		2	0	1097
986		7	90		2	1	1303
987		7	91		2	0	1098
988		7	92		2	1	1302
989		7	93		2	0	1099
990		7	94		2	1	1301
991		7	95		2	1	1300
992		7	96		2	0	1109
993		7	97		2	2	1507
994		7	98		2	2	1506
995		7	99		2	2	1505
996		7	100		2	2	1504
997		7	101		2	2	1503
998		7	102		2	2	1502
999		7	103		2	2	1501
1000		7	104		2	2	1500
1001		7	105		2	2	1499
1002		7	106		2	2	1498
1003		7	107		2	2	1497
1004		7	108		2	2	1496
1005		7	109		2	2	1495
1006		7	110		2	2	1494
1007		7	111		2	0	1101
1008		7	112		2	0	1100
1009		7	113		2	2	1493
1010		7	114		2	2	1492
1011		7	115		2	2	1491
1012		7	116		2	2	1490
1013		7	117		2	2	1489
1014		7	118		2	2	1488
1015		7	119		2	2	1487
1016		7	120		2	2	1486
1017		7	121		2	2	1485
1018		7	122		2	2	1484
1019		7	123		2	2	1483
1020		7	124		2	2	1482
1021		7	125		2	2	1481
1022		7	126		2	2	1480
1023		7	127		2	0	1092
1024		8	0		0	1	158
1025		8	1		0	0	51
1026		8	2		0	1	157
1027		8	3		0	0	52
1028		8	4		0	1	156
1029		8	5		0	0	53
1030		8	6		0	1	155
1031		8	7		0	0	54
1032		8	8		0	1	154
1033		8	9		0	0	55
1034		8	10		0	1	153
1035		8	11		0	0	56
1036		8	12		0	1	152
1037		8	13		0	0	57
1038		8	14		0	1	151
1039		8	15		0	1	150
1040		8	16		0	1	149
1041		8	17		0	1	148
1042		8	18		0	0	60
1043		8	19		0	1	147
1044		8	20		0	0	61
1045		8	21		0	1	146
1046		8	22		0	0	62
1047		8	23		0	1	145
1048		8	24		0	0	63
1049		8	25		0	1	144
1050		8	26		0	0	64
1051		8	27		0	1	287
1052		8	28		0	0	65
1053		8	29		0	1	286
1054		8	30		0	0	66
1055		8	31		0	1	285
1056		8	32		0	0	58
1057		8	33		0	2	302
1058		8	34		0	2	303
1059		8	35		0	2	304
1060		8	36		0	2	305
1061		8	37		0	2	306
1062		8	38		0	2	307
1063		8	39		0	2	308
1064		8	40		0	2	309
1065		8	41		0	2	310
1066		8	42		0	2	311
1067		8	43		0	2	312
1068		8	44		0	2	313
1069		8	45		0	2	314
1070		8	46		0	2	315
1071		8	47		0	0	50
1072		8	48		0	0	67
1073		8	49		0	2	288
1074		8	50		0	2	289
